|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||2021|22826.0|18557.0|16399.0|46.0|46212.0|5.0|88.0|104592.0|1.0|259.0|291.0|10.0|15.0|46968.0|0.0||70.0||1226.0|634.0|10.0||894.0|2372.0|2952.0|1839.0|0.0|119389.0|346.0|39942.0|2447.0|12232.0|3.0||0.0|11.0|||1524.0||23.0|262.0|6927.0|35777.0||3115.0|30350.0||0.0|7263.0|406.0|93997.0|842773.0|||35.0||||38.0||||
|Kahramanmaraş-46|2004|222240.0||2000.0|45280.0||||1000.0||70.0|||140.0||||230.0|170.0|7160.0|14090.0|1810.0|790.0|16190.0|1950.0|220.0|64320.0|30.0|5900.0|630.0|1060.0|360.0|450.0||0.0||||10.0|160.0|||20.0|20.0||250.0|33500.0|1170.0|||140.0|710.0|15600.0|28880.0||8910.0|||||70.0||||
||2005|222610.0||2000.0|50380.0||||900.0||70.0|||140.0||||230.0|170.0|7210.0|14010.0|1910.0|790.0|15980.0|1740.0|280.0|62660.0|30.0|5910.0|660.0|990.0|260.0|460.0||||||10.0|470.0|||30.0|140.0||400.0|44000.0|1370.0|||140.0|760.0|18850.0|29960.0||11010.0|||||60.0||||
||2006|205140.0||200.0|44280.0||||900.0||70.0|||140.0||||||7330.0|15425.0|1930.0|1060.0|17190.0|1730.0|280.0|62690.0|30.0|6060.0|620.0|940.0|260.0|460.0||||||10.0|470.0|||0.0|140.0||600.0|35000.0|1280.0|||140.0|840.0|20057.0|31985.0||9400.0|||||60.0||||
||2007|202983.0||2100.0|47400.0||||900.0||66.0|||140.0||||230.0|166.0|8593.0|13416.0|1870.0|1759.0|16998.0|1735.0|361.0|61409.0|50.0|6729.0|530.0|823.0|17.0|295.0||||||8.0|960.0|||50.0|27.0||605.0|52000.0|4742.0|||775.0|1170.0|22582.0|34710.0||10740.0|||||100.0||||
||2008|213083.0||2100.0|47400.0||||900.0||66.0|||140.0||||230.0|162.0|8637.0|13386.0|1870.0|1303.0|17273.0|1490.0|391.0|64309.0|50.0|6757.0|530.0|623.0|17.0|308.0||||||16.0|995.0|||50.0|504.0||605.0|56000.0|4793.0|||800.0|1170.0|23582.0|34710.0||12384.0|||||100.0||||
||2009|218888.0||3500.0|58850.0||||900.0||66.0|||140.0||||230.0|162.0|7033.0|17105.0|1850.0|2945.0|18702.0|1365.0|321.0|71780.0|50.0|8440.0|460.0|627.0|60.0|544.0||||||26.0|1118.0|||400.0|2254.0||605.0|61000.0|6383.0|||1450.0|1150.0|24902.0|34900.0||12720.0|||||100.0||||
||2010|221488.0||3500.0|58850.0||||900.0||66.0|||140.0||||230.0|162.0|7126.0|17455.0|1750.0|3095.0|19659.0|1470.0|321.0|86780.0|50.0|8838.0|460.0|677.0|60.0|544.0||||||26.0|1168.0|||400.0|2504.0||605.0|61000.0|5843.0|||1500.0|1150.0|25652.0|36650.0||13720.0|||||100.0||||
||2011|277044.0|||59280.0||||1000.0||66.0|||140.0||||230.0||7826.0|18111.0|1750.0|3169.0|21020.0|1627.0|395.0|91780.0|50.0|13068.0|457.0|677.0|10.0|606.0||||||46.0|1560.0|||400.0|3345.0||605.0|61000.0|7805.0|||1500.0|1076.0|31414.0|37240.0||4100.0|||||||||
||2012|274843.0|||59350.0||||1014.0||68.0|||142.0||||233.0||8193.0|18272.0|1780.0|3165.0|22753.0|1755.0|452.0|91730.0|50.0|17310.0|466.0|692.0|15.0|602.0||||||46.0|1860.0||83.0|406.0|4360.0||605.0|68249.0|9662.0|||1521.0|1144.0|32464.0|38920.0||6337.0|||||||||
||2013|273323.0|||59350.0||||1038.0||71.0|||151.0||||242.0||8666.0|18922.0|1789.0|3402.0|23281.0|1998.0|641.0|92468.0|50.0|18342.0|468.0|682.0|15.0|742.0||||||46.0|2220.0||89.0|403.0|5041.0||609.0|68685.0|18680.0|||1533.0|1144.0|33819.0|40291.0||14000.0|||||||||
||2014|274340.0|||59000.0||||1030.0||100.0|||200.0||||1000.0||8686.0|18679.0|1625.0|3547.0|23994.0|1887.0|620.0|91560.0|50.0|18739.0|464.0|677.0|15.0|691.0||||||46.0|2265.0||91.0|300.0|5042.0||600.0|66603.0|21670.0|||1516.0|940.0|31640.0|40086.0||16100.0|||||||||
||2015|274280.0|||59010.0||||1030.0||80.0|||180.0||||1030.0||8969.0|20798.0|1624.0|3439.0|24166.0|1912.0|619.0|88880.0|30.0|18843.0|452.0|492.0|15.0|740.0||||||46.0|2270.0||91.0|300.0|5067.0||600.0|66603.0|23097.0|||1369.0|945.0|30950.0|53280.0||15100.0|||||||||
||2016|122733.0|360.0||37533.0||||1087.0||70.0|||160.0||||1030.0||9058.0|20659.0|1536.0|3406.0|24969.0|1918.0|1128.0|89470.0|30.0|19610.0|632.0|525.0|15.0|762.0||||||46.0|2370.0||150.0|30.0|6435.0||600.0|66603.0|39248.0|||1450.0|1211.0|31855.0|61280.0||13022.0||100.0||||||4.0|
||2017|115300.0|286.0||37914.0||||1096.0||68.0|||154.0||||1050.0||9071.0|20609.0|1336.0|3221.0|27650.0|1934.0|1133.0|88111.0|30.0|20156.0|625.0|496.0|15.0|785.0||||||42.0|2340.0||147.0|30.0|9489.0||600.0|67990.0|41938.0|||1380.0|1131.0|30971.0|64694.0||9269.0||100.0||||||10.0|
||2018|107484.0|360.0||41771.0||||1858.0||120.0|||400.0||||1530.0||8480.0|19158.0|966.0|2988.0|27814.0|1924.0|5643.0|89328.0|30.0|10486.0|548.0|467.0|27.0|753.0|||||10.0|10.0|2518.0||147.0|20.0|12193.0||622.0|75289.0|58468.0|||1456.0|1111.0|32706.0|78098.0||13050.0||||||||97.0|
||2019|105422.0|360.0||33846.0||||1858.0||110.0|||350.0||||1530.0||8050.0|17978.0|766.0|2638.0|27414.0|1914.0|1725.0|89218.0|30.0|9909.0|548.0|449.0|37.0|769.0|||||10.0|9.0|2606.0||145.0|10.0|11730.0||622.0|82853.0|65875.0|||1427.0|1129.0|34206.0|81898.0||11659.0||50.0||||||10.0|
||2020|104336.0|360.0||33793.0||||1873.0||110.0|||350.0||||1540.0||8006.0|15380.0|452.0|3258.0|29724.0|1904.0|1733.0|89145.0|30.0|9494.0|508.0|459.0|37.0|781.0|||||50.0|9.0|2830.0||145.0|8.0|12085.0||1322.0|93618.0|78577.0|||1443.0|1129.0|34540.0|83264.0||13200.0|||||||||
||2021|91598.0|270.0||33253.0|6.0|||1791.0||110.0|||350.0||||1540.0||8928.0|15478.0|301.0|3210.0|29369.0|1982.0|1718.0|88822.0|30.0|9100.0|490.0|395.0|126.0|785.0|||||54.0|10.0|2975.0||130.0|8.0|13421.0|54.0|1307.0|94543.0|97020.0|||1356.0|1174.0|34640.0|84065.0||13500.0||211.0||||||26.0|
|Karabük-78|2004|1580.0||||||||||||||||||170.0|390.0|240.0|60.0|880.0|280.0|0.0|0.0||710.0|0.0|1020.0||10.0||0.0|0.0||||20.0|||0.0|0.0|||100.0|110.0||0.0|||||||||||||||
||2005|1700.0||||||||||||||||||170.0|380.0|240.0|80.0|810.0|90.0|30.0|0.0||340.0|60.0|630.0||10.0||0.0|0.0||||30.0|||0.0|0.0|||100.0|910.0||0.0|||||||||||||||
||2006|1070.0|||||||0.0|||||||||||132.0|277.0|215.0|62.0|657.0|67.0|3750.0|0.0||218.0|30.0|332.0||10.0||0.0|0.0|||||||0.0|0.0|||100.0|981.0||0.0|0.0|0.0|||||||||||||
||2007|1411.0||8.0|||||0.0|||||||||||140.0|280.0|176.0|95.0|504.0|56.0|0.0|0.0||262.0|25.0|380.0||8.0||0.0|0.0||||18.0|||0.0|7.0|||100.0|1151.0||0.0|0.0|0.0|||||||||||||
||2008|1457.0||7.0|||||0.0|||||||||||139.0|280.0|176.0|94.0|504.0|56.0|0.0|0.0||267.0|25.0|380.0||8.0||0.0|0.0||||20.0|||0.0|7.0|||100.0|1295.0||0.0|0.0|0.0|||||||||||||
||2009|1539.0||7.0|||||0.0|||||||||||149.0|290.0|175.0|106.0|528.0|62.0|4.0|0.0||281.0|25.0|405.0||8.0||0.0|0.0||||22.0|||2.0|7.0|||100.0|1736.0||0.0|3.0|0.0|||||||||||||
||2010|1574.0||7.0|||||0.0|||||||||||152.0|293.0|176.0|109.0|535.0|64.0|4.0|0.0||293.0|25.0|407.0||8.0||0.0|0.0||||30.0|||2.0|3.0|||100.0|1786.0||0.0|3.0|0.0|||||||||||||
||2011|1574.0||7.0|||||0.0|||||||||||152.0|293.0|176.0|109.0|535.0|64.0|4.0|0.0||293.0|25.0|407.0||8.0||0.0|0.0||||30.0|||2.0|3.0|||100.0|1890.0||0.0|3.0|0.0|||||||||||||
||2012|1594.0||7.0|||||0.0|||||||||||148.0|272.0|166.0|108.0|511.0|65.0|4.0|0.0||289.0|25.0|403.0||0.0||0.0|0.0||||28.0|||2.0|262.0|||101.0|1882.0||0.0|3.0|0.0|||||||||||||
||2013|1624.0||7.0|||||0.0|||||||||||139.0|256.0|155.0|101.0|495.0|58.0|4.0|0.0||268.0|25.0|381.0||0.0||0.0|0.0||||28.0|||2.0|69.0|||101.0|1949.0||0.0|3.0|0.0|||||||||||||
||2014|1679.0||7.0|||||0.0|||||||||||136.0|254.0|151.0|105.0|487.0|58.0|4.0|0.0||264.0|25.0|380.0||0.0||0.0|0.0||||28.0|||2.0|3.0|||100.0|2463.0||0.0|3.0|0.0|||||||||||||
||2015|1726.0||7.0|||||0.0|||||||||||133.0|250.0|147.0|103.0|477.0|57.0|7.0|0.0||259.0|24.0|370.0||3.0||0.0|0.0||||31.0|||3.0|3.0|||90.0|2643.0||0.0|3.0|0.0|||||||||||||
||2016|1742.0||7.0|||||0.0|||||||||||133.0|345.0|146.0|101.0|493.0|57.0|7.0|0.0||258.0|24.0|370.0||4.0||0.0|0.0||||33.0|||5.0|3.0|||85.0|2704.0||0.0|3.0|0.0|||||||||||||
||2017|1748.0||7.0|||||0.0|||||||||||135.0|337.0|144.0|101.0|488.0|56.0|7.0|0.0||254.0|28.0|354.0||6.0||0.0|0.0||||31.0|||6.0|3.0|||78.0|2550.0||0.0|3.0|0.0|||||||||||||
||2018|670.0||7.0|||||0.0|||||||||||94.0|233.0|131.0|72.0|421.0|52.0|10.0|0.0||112.0|17.0|126.0||6.0||0.0|0.0||||26.0|||4.0|1.0|||7.0|1651.0||0.0|1.0|0.0|||||||||||||
||2019|699.0||7.0|||||0.0|||||||||||93.0|230.0|130.0|72.0|420.0|52.0|10.0|0.0||109.0|16.0|124.0||7.0||0.0|0.0||||28.0|||5.0|1.0|||8.0|1723.0||0.0|1.0|1.0||||||||||||200.0|
||2020|739.0||7.0|||||0.0|||||||||||88.0|193.0|85.0|78.0|489.0|58.0|38.0|0.0||159.0|14.0|132.0||67.0||0.0|0.0||||37.0|||33.0|35.0|||8.0|2128.0||0.0|1.0|23.0|||||||||||||
||2021|747.0||7.0|||||0.0|||||||||||85.0|184.0|79.0|77.0|480.0|59.0|37.0|0.0||154.0|14.0|130.0||65.0||0.0|0.0||||38.0|||32.0|34.0|||7.0|2294.0||0.0|1.0|24.0|||||||||||||
|Karaman-70|2004|92690.0||60600.0|48820.0||||2030.0|||||||||||24520.0|143630.0|300.0|5650.0|2150.0|2660.0|0.0|800.0|0.0|5900.0|1510.0|1870.0|70.0|5800.0|||0.0|||||||20.0|1090.0|||840.0|4240.0|||2250.0||7480.0|||||2800.0|||||||
||2005|94060.0||57800.0|51910.0||||50.0|||||||||||24300.0|139480.0|300.0|6530.0|3010.0|2660.0|0.0|900.0|0.0|6170.0|1510.0|1960.0|20.0|5710.0|||0.0|||||||0.0|1130.0|||840.0|4580.0|||2250.0|10.0|7480.0|||||400.0|||||||
||2006|85907.0||56800.0|41780.0||||50.0|||||||||||24490.0|139585.0|30.0|6230.0|3025.0|2660.0|4000.0|900.0|0.0|5127.0|510.0|1960.0|20.0|5690.0|||0.0|||||||0.0|1130.0|||874.0|4928.0|||530.0|35.0|8660.0|540.0||||500.0|||||||
||2007|63763.0||57032.0|38241.0||||20.0|||||||||||28857.0|140555.0|300.0|6252.0|3167.0|4077.0|0.0|1040.0|0.0|9458.0|512.0|3209.0|20.0|2998.0|||0.0||||10.0|||0.0|2747.0|||840.0|9468.0|||688.0|35.0|10650.0|1254.0||||450.0|||5.0||||
||2008|62563.0||57052.0|37888.0||||20.0|||||||||||28895.0|140708.0|300.0|6302.0|3187.0|4077.0|0.0|1040.0|0.0|9753.0|512.0|3209.0|25.0|2998.0|||0.0||||10.0|||0.0|2828.0|||840.0|9548.0|||2104.0|35.0|11044.0|1290.0||||450.0|||5.0||||
||2009|65408.0||52435.0|38374.0||||20.0|||||||||||28518.0|142895.0|300.0|7057.0|6347.0|3003.0|0.0|1140.0|0.0|10253.0|522.0|2764.0|25.0|2363.0|||0.0||||27.0|||0.0|2533.0|||840.0|9038.0|||845.0|35.0|11404.0|1362.0||||450.0|||||||
||2010|22136.0||3540.0|19920.0||||5.0|||||||||||34671.0|147834.0|300.0|7603.0|15770.0|2828.0|0.0|1140.0|8.0|14784.0|522.0|2723.0|50.0|2406.0|||0.0|||||||0.0|3523.0|||840.0|9789.0|||641.0|35.0|20619.0|1402.0||||450.0|||||||
||2011|22140.0||3540.0|19930.0||||5.0|||||||||||34783.0|148017.0|300.0|8236.0|21397.0|4133.0|0.0|1150.0|8.0|14791.0|522.0|2725.0|50.0|2858.0|||0.0|||||||0.0|5519.0|||840.0|9876.0|||661.0|35.0|20622.0|1402.0|||||||||||
||2012|22230.0||5240.0|21115.0||||5.0|||||||||||36416.0|151836.0|0.0|13842.0|29124.0|4915.0|0.0|2050.0|0.0|13709.0|1787.0|3429.0|20.0|3936.0|||0.0||||50.0|||0.0|8996.0|||866.0|12530.0|||928.0|36.0|16460.0|3500.0||||302.0|||16.0||||
||2013|18030.0||5240.0|21125.0||||5.0|||||||||||33119.0|137150.0|0.0|12330.0|25372.0|3349.0|16.0|2066.0|0.0|15127.0|1777.0|3535.0|20.0|2914.0|||0.0||||50.0|||0.0|9541.0|||873.0|10876.0|||935.0|36.0|16708.0|3672.0||||200.0|||15.0||||
||2014|18030.0||5240.0|18225.0||||5.0|||||||||||32434.0|137160.0|0.0|13881.0|26144.0|3938.0|125.0|2148.0|0.0|18110.0|1777.0|3461.0|20.0|2909.0|||0.0||||50.0|||0.0|9981.0|||873.0|14888.0|||1715.0|35.0|16732.0|3720.0||||500.0|||15.0||||
||2015|18065.0||5240.0|18295.0||||5.0|||||||||||31076.0|125162.0|0.0|12951.0|25343.0|3689.0|125.0|2648.0|0.0|18834.0|1834.0|3700.0|20.0|2910.0|||0.0||||50.0|||0.0|10891.0|||950.0|15585.0|||1715.0|35.0|16964.0|3720.0||||500.0|||17.0||||
||2016|17810.0||5230.0|18286.0||||5.0|||||||||||31287.0|125749.0|0.0|12576.0|25951.0|3641.0|125.0|2648.0|0.0|19210.0|1837.0|3701.0|20.0|2885.0|||0.0||||50.0|||0.0|10971.0|||250.0|15970.0|||1715.0|35.0|17081.0|3720.0||||500.0|||18.0||||
||2017|17528.0||5295.0|18697.0||||6.0|||||||||||32928.0|130099.0|0.0|12576.0|29951.0|3540.0|125.0|2573.0|0.0|19072.0|1842.0|3767.0|21.0|2835.0|||0.0||||50.0|||0.0|10492.0|||294.0|15569.0|||1815.0|36.0|16949.0|3891.0||||550.0|||||||
||2018|17920.0||4770.0|21407.0||||6.0|||||||||||33052.0|131487.0|0.0|13081.0|29958.0|3570.0|125.0|2600.0|0.0|19347.0|1842.0|3758.0|21.0|2830.0|||0.0||||50.0|||0.0|12438.0|||269.0|16460.0|||1815.0|36.0|17200.0|4300.0||||550.0|||6.0||||
||2019|16008.0||4640.0|22079.0||||6.0|||||||||||33429.0|131087.0|0.0|13073.0|29194.0|3579.0|125.0|2600.0|0.0|19270.0|1737.0|3761.0|0.0|2806.0|||0.0||||55.0|||0.0|12516.0|||269.0|17214.0|||1810.0|36.0|17905.0|4500.0||||580.0|||5.0||||
||2020|15098.0||4640.0|22322.0||||6.0|||||||||||34465.0|127784.0|0.0|14024.0|29686.0|3667.0|150.0|2710.0|0.0|17877.0|1688.0|3733.0|0.0|2743.0|||0.0||||165.0|||0.0|12551.0|||500.0|17520.0|||1860.0|36.0|17625.0|5000.0||||750.0|||4.0||||
||2021|15100.0||4640.0|22230.0||||10.0|||||||||||34912.0|128561.0|13.0|14663.0|30729.0|3666.0|150.0|2710.0|0.0|19881.0|1642.0|3732.0|0.0|2736.0|||0.0||||305.0|||0.0|15126.0|||500.0|21624.0|||2030.0|36.0|8120.0|15800.0||||750.0|||3.0||||
|Kars-36|2004|||||||||||||||||||980.0|1340.0|||1280.0|3310.0|50.0|50.0|30.0|60.0|140.0|30.0||310.0|||0.0|||||||130.0|||||10.0|||||||||||||||||
||2005|||||||||||||||||||980.0|340.0|||1280.0|3360.0|50.0|50.0|30.0|60.0|160.0|30.0||310.0|||0.0|||||||130.0|||||10.0|||||||||||||||||
||2006|||||||||||||||||||980.0|340.0|||1280.0|3360.0|50.0|50.0|35.0|60.0|155.0|30.0||309.0|||0.0|||||||130.0|||||10.0|||||||||||||||||
||2007|||||||||||||||||||1000.0|360.0|||1200.0|3160.0|50.0|50.0|30.0|60.0|140.0|30.0||311.0|||0.0|||||||130.0|||||10.0|||||||||||||||||
||2008|||||||||||||||||||940.0|365.0||110.0|1200.0|3040.0|48.0|2650.0|30.0|60.0|140.0|30.0||320.0|||0.0|||||||150.0|276.0||||10.0|||||||||||||||||
||2009|||||||||||||||||||195.0|50.0||125.0|1445.0|10.0||5850.0||||||||||||||||40.0|276.0||||100.0|||||||||||||||||
||2010|||||||||||||||||||217.0|53.0|||500.0|0.0||5865.0||||||||||||||||0.0|||||200.0|||||||||||||||||
||2011|||||||||||||||||||218.0|55.0|||510.0|||5870.0|||||||||||||||||||||210.0|||||||||||||||||
||2012|||||||||||||||||||203.0|61.0|||568.0|||5900.0|||||||||||||||||||||122.0|||||||||||||||||
||2013|||||||||||||||||||207.0|60.0|||565.0|||5947.0|||||||||||||||||||||121.0|||||||||||||||||
||2014|||||||||||||||||||230.0|66.0|||627.0|||6200.0|||||||||||||||||||||650.0|||||||||||||||||
||2015|||||||||||||||||||230.0|66.0|||627.0|||6200.0|||||||||||||||||||||650.0|||||||||||||||||
||2016|||||||||||||||||||230.0|66.0|||1520.0|||6382.0||||||6.0|||||||||||||||684.0|||||||||||||||||
||2017|||||||||||||||||||285.0|181.0|||2027.0|||7183.0||||||8.0|||||||||||78.0||||820.0|||||||||||||||||
||2018|||||||||||||||||||230.0|78.0|||1960.0|||13152.0||||||8.0|||||||||||90.0||||1631.0|||||||||||||||||
||2019|||||||||||||||||||260.0|126.0|||2058.0|||13633.0||||||9.0|||||||||||90.0||||1632.0||||||||||||||||476.0|
||2020|||||||||||||||||||||||3421.0|||13993.0||||||9.0|||||||||||18.0||||1498.0|||||||||||||||||
||2021|||||||||||||||||||||||2513.0|||13811.0||||||9.0|||||||||||80.0||||960.0|||||||||||||||||
|Kastamonu-37|2004|8040.0|300.0||10.0||||120.0|||||||||||750.0|610.0|9240.0|10.0|1570.0|1360.0|90.0|0.0|0.0|150.0|140.0|2750.0|10.0|2360.0|0.0|0.0|0.0||140.0||450.0|||190.0|0.0|2490.0|70500.0||3260.0||0.0||0.0|280.0||||||||||||
||2005|8040.0|300.0||10.0||||120.0|||||||||||720.0|610.0|9500.0|10.0|1560.0|1360.0|90.0|0.0|0.0|160.0|140.0|2800.0|10.0|2340.0||0.0|0.0||160.0||430.0|||190.0|0.0|2490.0|73140.0||3400.0||0.0||0.0|60.0||||||||||||
||2006|8040.0|300.0||10.0||||135.0|||||||||||734.0|617.0|9185.0|3.0|1556.0|1343.0|84.0|0.0|0.0|138.0|144.0|2799.0|3.0|2370.0|0.0|0.0|0.0||159.0||422.0|||190.0|0.0|2550.0|73330.0||3505.0||0.0||0.0|60.0||||||||||||
||2007|7263.0|306.0||||||135.0||0.0|0.0||||||0.0||754.0|637.0|8944.0|3.0|1556.0|1373.0|84.0|0.0|0.0|138.0|135.0|2759.0|3.0|2370.0|0.0|0.0|0.0||169.0||422.0|||190.0|0.0|2550.0|75558.0||3520.0||0.0||0.0|61.0||||||||||||
||2008|7263.0|305.0||||||135.0||0.0|0.0||||||0.0||454.0|617.0|8945.0|4.0|1839.0|1359.0|84.0|0.0|0.0|213.0|124.0|2759.0|3.0|2368.0|0.0|0.0|0.0||149.0||421.0|||190.0|0.0|2550.0|75558.0||3550.0||0.0||0.0|61.0||||||||||||
||2009|7263.0|300.0||||||135.0||0.0|0.0||||||0.0||415.0|607.0|8893.0|32.0|1839.0|1271.0|84.0|0.0|0.0|291.0|108.0|541.0|1.0|2317.0|0.0|0.0|0.0||179.0||416.0|||165.0|0.0|2695.0|74829.0||3560.0||0.0||0.0|51.0||||||||||||
||2010|7263.0|||||||136.0||0.0|0.0||||||0.0||386.0|545.0|7606.0|47.0|832.0|1258.0|84.0|0.0|0.0|340.0|133.0|512.0|0.0|245.0|0.0|0.0|||184.0||390.0|||60.0|0.0|3295.0|74229.0||3966.0||1.0||1.0|53.0||||||||||||
||2011|6411.0|||||||136.0||0.0|0.0||||||0.0||446.0|531.0|7720.0|37.0|1138.0|1347.0|74.0|0.0|0.0|455.0|132.0|544.0|0.0|297.0||11.0|||192.0||389.0|||52.0|0.0|3345.0|75245.0||4815.0||1.0||1.0|239.0||||||||||||
||2012|5541.0|||||||144.0||0.0|0.0||||||0.0||355.0|318.0|7265.0|35.0|1115.0|806.0|49.0|0.0|0.0|437.0|33.0|492.0|0.0|307.0||10.0|||199.0||125.0|||52.0|0.0|3347.0|74632.0||4438.0||1.0||1.0|149.0||||||||||||
||2013|5141.0|||||||142.0||0.0|0.0||||||0.0||328.0|237.0|6551.0|35.0|1161.0|617.0|29.0|0.0|0.0|498.0|38.0|342.0|0.0|294.0||11.0|||217.0||116.0|||24.0||3334.0|74729.0||4654.0||1.0||1.0|150.0||||||||||||
||2014|5143.0|||||||143.0||0.0|0.0||||||0.0||296.0|216.0|6145.0|35.0|921.0|603.0|23.0|0.0||516.0|34.0|262.0||267.0||11.0|||227.0||95.0|||11.0||3279.0|74709.0||4846.0||1.0||1.0|139.0||||||||||||
||2015|5143.0|||||||143.0||0.0|0.0||||||0.0||283.0|202.0|6137.0|33.0|915.0|603.0|17.0|0.0||571.0|32.0|237.0||265.0||0.0|||231.0||83.0|||10.0||3280.0|74709.0||5182.0||1.0||1.0|138.0||||||||||||
||2016|5156.0|||||||194.0||0.0|0.0||||||0.0||258.0|181.0|6109.0|33.0|4406.0|1477.0|19.0|0.0||2298.0|30.0|203.0||515.0||2.0|||214.0||39.0|||7.0||3288.0|82268.0||8030.0||1.0||6.0|165.0||||||||||||
||2017|5156.0|||||||194.0||0.0|0.0||||||0.0||1183.0|389.0|6546.0|31.0|4362.0|1426.0|28.0|0.0||2240.0|30.0|128.0||563.0||3.0|||221.0||48.0|||7.0||3252.0|83823.0||8266.0||0.0||6.0|158.0||||||||||||
||2018|5281.0|||||||194.0||0.0|0.0||||||0.0||525.0|326.0|6455.0|30.0|4354.0|1291.0|24.0|0.0||2296.0|30.0|121.0||547.0||3.0|||215.0||70.0|||6.0||3261.0|83881.0||8734.0||1.0||6.0|135.0||||||||||||
||2019|5158.0|||||||194.0||0.0|0.0||||||0.0||480.0|280.0|6430.0|29.0|4368.0|1288.0|20.0|0.0||2244.0|28.0|112.0||544.0||3.0|||225.0||72.0|||6.0||3261.0|82440.0||9385.0||1.0||7.0|135.0||||||||||||
||2020|5193.0|||||||194.0||0.0|0.0||||||0.0||194.0|77.0|5716.0|28.0|7027.0|1448.0|47.0|0.0|0.0|2436.0|34.0|117.0||631.0||5531.0|||227.0||74.0|||10.0|45.0|3265.0|82583.0||10588.0||5.0||7.0|134.0||||||||||||
||2021|5188.0|2.0||||||193.0||1.0|1.0||||||1.0||195.0|75.0|5885.0|27.0|7753.0|1494.0|59.0|2.0|0.0|2587.0|36.0|126.0||817.0||1269.0|||214.0||88.0|||59.0|24.0|3252.0|77511.0||10488.0||3.0||8.0|54.0||||||||8.0||||
|Kayseri-38|2004|39420.0|||6850.0|||||||||||||||10700.0|25040.0|13870.0|620.0|1180.0|380.0|10.0|6320.0|780.0|290.0|340.0|210.0|0.0|0.0|||0.0|||||||30.0|0.0||||130.0|||||||||||||||||
||2005|45850.0|||6950.0|||||||||||||||11180.0|25520.0|9390.0|830.0|3060.0|500.0|30.0|6270.0|640.0|340.0|290.0|80.0|0.0|0.0|||0.0||||700.0|||30.0|0.0||||310.0|||||||||||||||||
||2006|45600.0||200.0|6950.0|||||||||||||||13092.0|25735.0|10365.0|820.0|3060.0|634.0|50.0|6088.0|640.0|340.0|290.0|80.0|0.0|222.0|||0.0||||700.0|||30.0|0.0||||300.0|||||||||||||||||
||2007|60730.0||420.0|11200.0|||||||||||||||13146.0|25491.0|10897.0|722.0|2362.0|273.0|0.0|5836.0|190.0|275.0|169.0|40.0|0.0|54.0|||0.0||||775.0|||0.0|80.0||||249.0|||||||||||||||||
||2008|61035.0||420.0|10900.0|||||||||||||||13268.0|25652.0|10876.0|828.0|2682.0|293.0|0.0|5886.0|190.0|310.0|169.0|40.0|0.0|54.0|||0.0||||795.0|||0.0|110.0||||249.0|||||||||||||||||
||2009|63210.0||445.0|11750.0|||||||||||||||13199.0|25795.0|9999.0|952.0|3443.0|293.0|0.0|6101.0|190.0|385.0|169.0|40.0|0.0|54.0|||0.0||||795.0|||0.0|120.0||||426.0|||||||||||||||||
||2010|70280.0||530.0|11476.0|||||||||||||||12689.0|25205.0|8801.0|2082.0|5076.0|294.0|1.0|6032.0|96.0|575.0|191.0|128.0|0.0|107.0|||0.0||||805.0|||0.0|507.0||||1173.0|||||||||||||||||
||2011|70155.0||530.0|11341.0|||||||||||||||12656.0|25132.0|8758.0|2227.0|8171.0|657.0|1.0|5862.0|71.0|650.0|191.0|128.0|0.0|107.0|||0.0||||800.0|||0.0|507.0||||1265.0|||||||||||||||||
||2012|71849.0||540.0|11261.0|||||||||||||||12914.0|25575.0|8830.0|2348.0|8811.0|665.0|1.0|5954.0|67.0|661.0|194.0|130.0|0.0|109.0|||0.0||||780.0|||0.0|512.0||||1439.0|||||||||||||||||
||2013|71710.0||530.0|11271.0|||||||||||||||13199.0|25662.0|8751.0|2442.0|9798.0|640.0|1.0|6109.0|57.0|660.0|193.0|130.0|0.0|109.0|||0.0||||780.0|||0.0|515.0||||1570.0|||||||||||||||||
||2014|70993.0||510.0|11021.0|||||||||||||||13345.0|25574.0|8529.0|2437.0|10999.0|646.0|1.0|6116.0|46.0|698.0|187.0|135.0|0.0|109.0|||0.0||||785.0|||0.0|539.0||||1938.0||||||||||500.0|||||||
||2015|69343.0||510.0|10821.0|||||||||||||||13319.0|25263.0|8200.0|2439.0|12998.0|660.0|1.0|6151.0|41.0|702.0|187.0|135.0|0.0|109.0|||0.0||||785.0|||0.0|539.0||||2237.0||||||||||500.0|||||||
||2016|65785.0||510.0|13097.0|||||||||||||||13319.0|23846.0|7618.0|2475.0|14672.0|675.0|1.0|6502.0|31.0|632.0|167.0|128.0|0.0|109.0|||0.0||||792.0|||0.0|559.0||||2354.0||||||||||7500.0||||||200.0|
||2017|65645.0||487.0|13287.0|||||||||||||||13139.0|22924.0|7121.0|2472.0|15795.0|616.0|1.0|6393.0|31.0|659.0|151.0|123.0|0.0|110.0|||0.0||||793.0|||0.0|548.0||||2704.0||||||||||15611.0||||||200.0|
||2018|63696.0||460.0|12918.0|||||||||||||||13228.0|23883.0|6472.0|2729.0|16175.0|705.0|1.0|6432.0|31.0|655.0|172.0|123.0|0.0|113.0|||0.0||||693.0|||0.0|679.0||||3112.0||||||||||42400.0||||||750.0|
