||2014||||||||||||||||||||||||||||||||||||||||||||||14180.0||||||||||||||||||||2304.0|
||2017|||||||||3000.0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||4000.0|
||2018|||||||||3000.0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||4000.0|
||2019|||||||||3000.0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||4000.0|
||2020|||||||||3000.0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||4000.0|
||2021|||||||||3000.0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||4000.0|
|Kütahya-43|2013|||||||||||||||||||||||||250.0||||||||||||||||||||500.0||||||||||||||||||||||
||2014|||||||||||||||||||||||||||||||||||||||||||||1100.0||||||||||||||||||||||
||2015|||||||||||||||||||||||||||||||||||||||||||||1100.0||||||||||||||||||||||
||2016|||||||||||||||||||||||||||||||||||||||||||||1100.0||||||||||||||||||||||
|Malatya-44|2011||||||||||||||||||||||||||2320.0|500.0||570.0|3070.0||||12.0|70.0||||24.0||||||||||||||||||||||||||||
||2012||||||||||||||||||||||||||25.0|500.0||25.0|2525.0|||||50.0|550.0||||||500.0|1000.0||||||||||||||||||||||||
||2013||||||||||||||||||||||||||30.0|600.0|600.0|625.0|4225.0|||||850.0|600.0||||||800.0|2100.0||500.0|600.0|||||||||||||||||||||
||2014||||||||||||||||||||||||||30.0|600.0|600.0|25.0|625.0|||||850.0|600.0||||||800.0|2100.0||500.0|300.0|||||||||||||||||||||
||2015||||||||||||||||||||100.0||900.0|||||200.0|||2000.0|||||1000.0|600.0||||||600.0|3100.0||||||||||||||||||||||||
||2016||||||||||||||||||||100.0||900.0|||||200.0|||2200.0|||||1100.0|650.0||||||600.0|3250.0||||||||||||||||||||||||
||2017||||||||||||||||||||100.0||900.0|||||200.0|||2100.0|||||1200.0|650.0||||||600.0|3250.0||||||||||||||||||||||||
||2018||||||||||||||||||||100.0||900.0|||||150.0|||2000.0|||||1300.0|650.0||||||600.0|3350.0||||||||||||||||||||||||
||2019|||||||||||||||||||||||||||150.0|||2000.0|||||1300.0|650.0||||||600.0|2200.0||||||||||||||||||||||||
||2021|||||||||||||||||||||||||||||||||||||||||||400.0||||||||||||||||||||||||
|Manisa-45|2013|||||||||8000.0|||||||||||||||||||||||||||||||||||4000.0||39250.0|||||||||||||||||||||
||2014|||||||||8000.0|||||||||||||||||||||||||||||||||||4000.0||39250.0|||||||||||||||||||||
||2015||||||||||||||||||||||||||||||||||||||||||||||65535.0|||||||||||||||||||||
||2016||||||||||||||||||||||||||||||||||||||||||||||65535.0|||||||||||||||||||||
||2017||||||||||||||||||||||||||||||||||||||||||||||66235.0|||||||||||||||||||||
||2018||||||||||||||||||||||||||||||||||||||||||||||66235.0|||||||||||||||||||||
||2019||||||||||||||||||||||||||||||||||||||||||||||66235.0|||||||||||||||||||||
||2020||||||||||||||||||||||||||||||||||||||||||||||48856.0|||||||||||||||||||||
||2021||||||||||||||||||||||||||||||||||||||||||||||45500.0|||||||||||||||||||||
|Mersin-33|2011|||||||||||||||||11000.0||||||||||||||||||71500.0|||||||||||||||||||||42000.0|||||||||||
||2012|||||||||||||||||||||||||||||||||||134500.0||||||||||||||||||||||||||||||||
||2013|||||||||||||||||||||||||||||||||||180980.0||||||||||117208.0|152700.0||||||||||||||||||||670.0|
||2014|||||||||||||||||||||||||||||||||||59780.0|||||||||||10600.0||||||||||121200.0|||||||||108208.0|142770.0|
||2015|||||||||||||||||||||||||||||||||||31800.0|||||||||||2600.0||||||||||165200.0|||||||||125154.0|125154.0|
||2016|||||||||||||||||17000.0||||||||||||||||||31800.0|||||||||||2600.0||||||||||105600.0|||||||||151123.0|151123.0|
||2017|||||||||||||||||17000.0||||||||||||||||||31500.0|||||||||||3000.0||||||||||105600.0|||||||||151123.0|151123.0|
||2018|||||||||||||||||17000.0||||||||||||||||||43500.0|||||||||||3000.0||||||||||65468.0|||||||||251170.0|112400.0|
||2019|||||||||||||||||8000.0||||||||||||||||||43500.0|||||||||||3000.0||||||||||65468.0|||||||||251170.0|83400.0|
||2020|||||||||||||||||15000.0||||||||||||||||||43500.0|||||||||||3000.0||||||||||65468.0|||||||||251170.0|365108.0|
||2021|||||||||||||||||35000.0||||||||||||||||||36306.0|||||||||||3000.0||||||||||255300.0|||||||||212800.0|447200.0|
|Muğla-48|2011|||||||||||||||||||||||||||||||||||||||||||6000.0||||||||||||||||||||||||
||2012|||||||||||||||||||||||||||||||||||||||||||6000.0||||||||||||||||||||||||
||2013||||||||150.0|250.0||||||||||||||||||||||||||||||||||6000.0|||29724.0|||||||||||||||||||||
||2014||||||||75.0|200.0|||||||||||||||||||||||||||||||||||||29274.0|||||||||||||||||||||
||2015||||||||150.0|||||||||||||||200.0|||100.0|||||||||||||||||||300.0|29774.0|||||||||||||||||||||
||2016||||||||||||||||||||||||||||||||||||||||||||||31650.0|||||||||||||||||||||
||2017||||||||||||||||||||||||||||||||||||||||||||||74630.0|||||||||||||||||||||
||2018|||||||||||||||||||||||||1000.0|||||||||||||||||||||80630.0|||||||||||||||||||||
||2019|||||||||||||||||||||||||2000.0|||||||||||||||||||||80630.0|||||||||||||||||||||
||2020||||||||||||||||||||||||||||||||||||||||||||||73030.0|||||||||||||||||||||
||2021||||||||||||||||||||||||||||||||||||||||||||||73030.0|||||||||||||||||||||
|Ordu-52|2011||||||||||||||||||||||||||2000.0|||||||||||||||||||||||||||||||||||||||||
||2012||||||||||||||||||||||||||4500.0|||||||||||||||||||||500.0||||||||||||||||||||
||2013||||||||||||||||||||||||||5000.0|1000.0|||1000.0||3500.0|||8000.0||||||||||||||||||||||||||||||||
||2014||||||||||||||||||||||||||2500.0|||||||||14979.0||||||||||||1250.0|250.0|||||250.0|||500.0|||||||||||
||2015|||||||||||||||||||||||||||||||||||13530.0||||||||||||1250.0||||||500.0|||500.0|||||||||||
||2016|||||||||||||||||||||||||||||||||||9180.0||||||||||||1250.0||||||500.0|||500.0|||||||||||
||2017|||||||||||||||||||||||||||||||||||5500.0||||||||||||1250.0||||||500.0|||500.0|||||||||||
||2018|||||||||||||||||||||||||||||||||||5500.0||||||||||||1250.0||||||500.0|||500.0|||||||||||
||2019|||||||||||||||||||||||||||||||||||3000.0|||||||||||||||||||||500.0|||||||||||
||2020|||||||||||||||||||||||||||||||||||5500.0|||||||||||||||||||||500.0|||||||||||
||2021|||||||||||||||||||||||||||||||||||5500.0|||||||||||||||||||||500.0|||||||||||
|Osmaniye-80|2016|||||||||||||||||||||||||||||||||||5000.0||||||||||||||||||||||||||||||||
||2017|||||||||||||||||||||||||||||||||||5000.0||||||||||||||||||||||||||||||||
||2018|||||||||||||||||||||||||||||||||||5000.0||||||||||||||||||||||||||||||||
||2019|||||||||||||||||||||||||||||||||||16000.0||||||||||||||||||||||||||||||||
||2020|||||||||||||||||||||||||||||||||||30000.0||||||||||||||||||||||||||||||||
||2021|||||||||||||||||||||||||||||||||||35000.0||||||||||2000.0|2000.0|||||||||||||||||||||
|Sakarya-54|2011||||||||||||||||||||||||||||42000.0|||||||||||||||||||||||||||||||||||||||
||2012||||||||||||||||||||||||||||42000.0||||5000.0|||||||||||||||||||||||||||||||||||
||2013|||||||||15000.0|||||||||||||||5000.0||||42000.0||||5000.0|||||||||||||25000.0|87986.0||||||||||||||||||||69500.0|
||2014|||||||||15000.0|||||||||||||||5000.0||||42000.0|||||||||||||||||25000.0|591515.0||||||||||||||||||||69500.0|
||2015||||||||||||||||||||||||5000.0||||36000.0|||||||||||||||||36260.0|145500.0||||||||||||||||||||2000.0|
||2016||||||||||||||||||||||||5000.0||||20000.0|||||||||||||||||46260.0|149500.0||||||||||||||||||||6000.0|
||2017||||||||||||||||||||||||8000.0||||20000.0|||||||||||||||||36260.0|141750.0||||||||||||||||||||2000.0|
||2018|||||||||22500.0|||||||||||||||8000.0||||20000.0|||||||||||||||||65000.0|143700.0||||||||||||||||||||2000.0|
||2019|||||||||24000.0|||||||||||||||5500.0||||20000.0|||||||||||||||||65000.0|144000.0||||||||||||||||||||2000.0|
||2020||||||||||||||||||||||||5500.0||||20000.0|||||||||||||||||55000.0|154000.0||||||||||||||||||||2000.0|
||2021||||||||||||||||||||||||5500.0||||20000.0|||||||||||||||||55000.0|154100.0||||||||||||||||||||2000.0|
|Samsun-55|2011||||||||||||||||||||||||||4680.0||3820.0||500.0||||1500.0|8830.0||||1500.0|||||||||||||||||500.0|||||||||||
||2012||||||||||||||||||||||||||2250.0||2300.0|200.0|500.0|||||12500.0||300.0||||||2850.0|||||||||||||500.0|||||||||||
||2013||||||||||||||||||||||||||2900.0||1760.0|2200.0|2000.0|||||13180.0|240.0|300.0|1500.0|||||2850.0|||9240.0||||||||||500.0|||||||||320.0||
||2014||||||||||||||||||||||||||2240.0||1240.0|1740.0|2200.0|||||19680.0|||||||||||10960.0||||||||||500.0|||||||||320.0||
||2015||||||||||||||||||||||||||1000.0||1240.0|1740.0|2200.0|||||17520.0|||1240.0||||||||10960.0||||||||||1000.0|||||||||320.0||
||2016||||||||||||||||||||||||||1000.0||250.0|1000.0|4700.0|||||17600.0|||2000.0||||||||10740.0||||||||||1000.0|||||||||320.0||
||2017||||||||||||||||||||||||||1250.0||250.0|1000.0|5400.0|||||17350.0|||2000.0||||||||10740.0||||||||||1000.0|||||||||320.0||
||2018||||||||||||||||||||||||||1250.0||250.0|1000.0|5400.0|||||17350.0|||2000.0||||||||10740.0||||||||||1000.0|||||||||320.0||
||2019||||||||||||||||||||||||||1250.0||3500.0|100.0|3900.0|||||19350.0|240.0||1000.0|||||2500.0||1000.0|10690.0||||||||||1000.0|||||||||320.0||
||2020||||||||||||||||||||||||||3070.0||3500.0|100.0|2000.0|||||19350.0|240.0||1000.0|||||2500.0||1000.0|10690.0|||||||||||||||||||320.0||
||2021||||||||||||||||||||||||||||3500.0|100.0|2000.0|||||20600.0|250.0||1000.0|||||2500.0||3800.0|10690.0|||||||||||||||||||320.0||
|Şanlıurfa-63|2011|||||||||||||||||||||||||||||||||||10000.0||||||||||||||||||||||||||||||||
||2012|||||||||||||||||||||||||||||||||||10000.0||||||||||||||||||||||||||||||||
||2013|||||||||||||||||||||||||||||||||||10000.0||||||||||||||||||||||||||||||||
||2014|||||||||||||||||||||||||||||||||||20000.0||||||||||||||||||||||||||||||||
||2015|||||||||||||||||||||||||||||||||||20000.0||||||||||25000.0||||||||||||||||||||||
||2016|||||||||||||||||||||||||||||||||||||||||||||25000.0||||||||||||||||||||||
||2017|||||||||||||||||||||||||||||||||||||||||||||25000.0||||||||||||||||||||||
||2018|||||||||||||||||||||||||||||||||||||||||||||25000.0||||||||||||||||||||||
||2019|||||||||||||||||||||||||||||||||||||||||||||25000.0||||||||||||||||||||||
||2020|||||||||||||||||||||||||||||||||||||||||||||25000.0||||||||||||||||||||||
||2021|||||||||||||||||||||||||||||||||||||||||||||25000.0||||||||||||||||||||||
|Tekirdağ-59|2011||||||||||15.0|10.0|||10.0|||10.0|||20.0||10.0|||||||||||||||||||||||||||||||||||||||||||||
||2012||||||||||20.0|10.0|||10.0|||10.0|||18.0||10.0|||||||||||||||||||||||||||||||||||||||||||||
||2013||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||500.0|
||2014||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||500.0|
||2015||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||480.0|
||2016||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||480.0|
||2017||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||480.0|
||2018||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||480.0|
||2019||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||480.0|
||2020||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||480.0|
||2021||||||||||||||||||||||||55000.0|||||||||||||||||||||||||||||||||||||||||||
|Tokat-60|2011||||||||||||||||||||||||||5500.0||18500.0|4500.0||500.0|2000.0|||500.0|||||||1000.0|500.0||||||||||||||||||||||||
||2012||||||||||||||||||||||||||5500.0||18500.0|4500.0||500.0|2000.0|||1000.0|2000.0||||||1000.0|1500.0||||||||||||||||||||||||
||2013|||||||||||||||||||||||||1300.0|1000.0||20000.0|7000.0||1000.0|500.0|||||||||||500.0|||1200.0||||||||||||||||||||500.0|
||2014|||||||||||||||||||||||||1300.0|1000.0||24000.0|7000.0||1000.0|500.0|||||||||||500.0|||1200.0||||||||||||||||||||600.0|
||2015|||||||||||||||||||||||||1300.0|||24000.0|7000.0||500.0|5000.0||||1000.0|||||||5500.0|||1200.0||||||||||||||||||||600.0|
||2016|||||||||||||||||||||||||1300.0|||30000.0|7000.0|1000.0||5000.0||||1000.0|||||||2000.0|||1500.0||||||||||||||||||||600.0|
||2017|||||||||||||||||||||||||1300.0|||40000.0|8000.0|3000.0||6000.0||||1000.0|||||||2000.0|||1800.0||||||||||||||||||||600.0|
||2018|||||||||||||||||||||||||1300.0|1000.0||30000.0|7000.0|2500.0||5000.0||||1000.0|||||||2500.0|||1900.0||||||||||||||||||||700.0|
||2019|||||||||||||||||||||||||1300.0|||32000.0|6000.0|1000.0||2000.0||||1000.0|||||||3000.0|||1900.0||||||||||||||||||||700.0|
||2020|||||||||||||||||||||||||1300.0|||47000.0|6000.0|3000.0||||||1000.0|||||||3000.0|||1900.0||||||||||||||||||||700.0|
||2021|||||||||||||||||||||||||1300.0|||82000.0|16000.0|10000.0||||||26000.0|||||||16000.0|||1900.0||||||||||||||||||||700.0|
|Yalova-77|2011||1250.0|750.0||||1500.0|||10000.0||||||8000.0|68000.0||||1000.0|||||70000.0|20000.0|15000.0||40000.0||50000.0||14000.0|230000.0|29000.0|49000.0|85000.0|||||||||64000.0|20000.0||5000.0|650.0|||||206450.0|46000.0|13800.0|40000.0||||11500.0||||
||2012||1250.0|750.0||||1500.0|||||||||8000.0|78000.0||||1000.0|||||58000.0|20000.0|23000.0||2000.0||49000.0||14000.0|247000.0|72000.0|70000.0|84000.0|||||18000.0||||64000.0|20000.0||5000.0|650.0|||||206450.0|46000.0|13800.0|40000.0||||11500.0||||
||2013||1000.0|1300.0||||425.0|||200.0||4080.0||1155.0|6298.0||54433.0|15760.0|11120.0|||3300.0|1000.0|11000.0|48332.0|3422.0||1620.0||6985.0||240.0|7000.0||47125.0|1840.0|8320.0|11640.0|||||15925.0|154480.0|63978.0|420645.0|42480.0||6905.0|5240.0|3645.0||18963.0||1980.0|184415.0|38524.0|35829.0|48796.0|650.0|||26732.0||24000.0|101805.0|
||2014||1000.0|1300.0||||425.0|||200.0||4080.0||1155.0|6298.0||59433.0|15760.0|11120.0|||10300.0|1000.0|6000.0|41332.0|3422.0||1620.0||6985.0||240.0|7000.0||47125.0|1840.0|8320.0|11640.0|||||15925.0|154480.0|64978.0|476271.0|30480.0||6905.0|5240.0|3645.0||18963.0||1980.0|191335.0|51524.0|35829.0|48796.0|650.0|||26732.0||18000.0|105805.0|
||2015||1000.0|1300.0||||425.0|||200.0||4080.0||1155.0|6298.0||60933.0|15760.0|11120.0|||10300.0|1000.0|6000.0|41332.0|3422.0||1620.0||6985.0||240.0|7000.0||47125.0|1840.0|8320.0|11640.0|||||15925.0|154480.0|64978.0|485606.0|31480.0||6905.0|2240.0|3645.0||17963.0||1980.0|272335.0|47774.0|33829.0|47296.0|650.0|||26732.0||18000.0|110805.0|
||2016||1000.0|1300.0||||425.0|||200.0||4080.0||1155.0|6298.0||58433.0|15760.0|11120.0|||3300.0|1000.0||32600.0|3422.0||1620.0||6985.0||240.0|7000.0||47125.0|1840.0|8320.0|11640.0|||||15925.0|154480.0|67000.0|470512.0|6480.0||6905.0|2240.0|3645.0||18463.0||1980.0|261335.0|25524.0|33829.0|42296.0|650.0|||19732.0|||112805.0|
||2017||1000.0|1300.0||||425.0|||||4080.0||1155.0|6298.0|5000.0|56233.0|15760.0|11120.0|||3300.0|1000.0|3200.0|21632.0|521.0||1620.0||985.0||240.0|21099.0||34357.0|1140.0|8320.0|10790.0|||||15925.0||157313.0|657762.0|3980.0||6905.0|2240.0|3645.0||18163.0||700.0|247513.0|57844.0|33829.0|43296.0|650.0|||60015.0|||139675.0|
||2018||1000.0|1300.0||||425.0|||||4080.0||1155.0|6298.0|5000.0|56233.0|15760.0|11120.0|||3300.0|1000.0|3200.0|21632.0|521.0||1620.0||985.0||240.0|21099.0||34357.0|1140.0|8320.0|10790.0|||||15925.0||159975.0|650315.0|11480.0||6905.0|2240.0|3645.0||18163.0||700.0|248953.0|61844.0|33829.0|46296.0|650.0|||94732.0|||170689.0|
||2019||1000.0|1300.0||||425.0|||||4080.0||1155.0|6298.0|5000.0|54233.0|15760.0|11120.0|||3300.0|1000.0|3200.0|21632.0|521.0||1620.0||985.0||240.0|21099.0||34357.0|1140.0|8320.0|10790.0|||||15925.0||190319.0|629373.0|11480.0||6905.0|2340.0|3645.0||15963.0||700.0|274953.0|94844.0|36829.0|46296.0|650.0|||254732.0|||179729.0|
||2020||1595.0|1322.0||||425.0|||||4916.0||1155.0|6298.0|5000.0|53414.0|15768.0|11120.0|||3300.0|1000.0|3200.0|22572.0|522.0||1620.0||5585.0||240.0|21099.0||34357.0|1362.0|11515.0|10790.0|||||15925.0||178348.0|624987.0|12480.0||6905.0|240.0|3645.0||15963.0||700.0|288453.0|95844.0|34114.0|52796.0|650.0|||174732.0|||179985.0|
||2021||1595.0|1322.0||||425.0|||||4916.0||1155.0|6298.0|5000.0|53414.0|15760.0|11120.0|||3300.0|1000.0|3200.0|22572.0|602.0||1620.0||5585.0||240.0|22000.0||34675.0|1362.0|11510.0|10790.0|||||15925.0||188661.0|702767.0|5480.0||6905.0|240.0|3645.0||15963.0||700.0|293500.0|73844.0|34114.0|48398.0|650.0|||29732.0|||176043.0|
|Zonguldak-67|2013||||||||||||||||||||||||||||||||||||||||||||||200.0|||||||||||||||||||||
||2014||||||||||||||||||||||||||||||||||||||||||||||200.0|||||||||||||||||||||
||2015||||||||||||||||||||||||||||||||||||||||||||||200.0|||||||||||||||||||||
||2016||||||||||||||||||||||||||||||||||||||||||||||200.0|||||||||||||||||||||
||2017||||||||||||||||||||||||||||||||||||||||||||||200.0|||||||||||||||||||||
||2018||||||||||||||||||||||||||||||||||||||||||||||200.0|||||||||||||||||||||
||2019||||||||||||||||||||||||||||||||||||||||||||||200.0|||||||||||||||||||||
||2020||||||||||||||||||||||||||||||||||||||||||||||200.0|||||||||||||||||||||
||2021||||||||||||||||||||||||||||||||||||||||||||||200.0|||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
