||2017|0.0||0.0|0.0|||||||||||||||365219.0|646737.0|149953.0|134045.0|1544632.0|53248.0|10372.0|318745.0|201025.0|46080.0|14760.0|11205.0|775.0|30380.0|||8605.0||||0.0|||8545.0|18249.0||||45574.0||||||||||0.0||||||0.0|
||2018|0.0||0.0|0.0|||||||||||||||385857.0|688281.0|167352.0|152020.0|1566610.0|55398.0|9992.0|319535.0|199875.0|46690.0|15055.0|12275.0|775.0|30392.0|||5105.0||||0.0|||5550.0|26022.0||||47594.0||||||||||0.0||||||0.0|
||2019|0.0||0.0|0.0|||||||||||||||336693.0|727694.0|153347.0|60937.0|3154960.0|58413.0|10042.0|319975.0|198375.0|47335.0|15195.0|12375.0|775.0|30439.0|||5080.0||||0.0|||5495.0|26024.0||||48674.0||||||||||0.0||||||0.0|
||2020|0.0||0.0|0.0|||||||||||||||334985.0|727224.0|157477.0|61036.0|3276552.0|58503.0|10374.0|318985.0|198030.0|48818.0|15265.0|12579.0|775.0|30867.0|||5070.0||||0.0|||5540.0|26144.0||||52369.0||||||||||0.0||||||0.0|
||2021|0.0||0.0|0.0|||||||||||||||333241.0|729629.0|156385.0|60026.0|3384566.0|58078.0|10085.0|320158.0|197005.0|48953.0|15178.0|12547.0|710.0|32179.0|||4990.0||||0.0|||5643.0|70999.0||||56172.0||||||||||0.0||||||0.0|
|Kilis-79|2004|0.0||0.0|0.0||||9840.0|||||||||||1385.0|1315.0||||450.0|290.0|19150.0|4500.0|1400.0|1690.0|2500.0||9250.0||||||||||1955.0|3100.0|||171700.0|5800.0|||17000.0|0.0||1436000.0||0.0|||||||||
||2005|0.0||0.0|0.0||||10140.0|||||||||||1485.0|1345.0||||690.0|225.0|15950.0|4500.0|1500.0|1450.0|2100.0||7180.0||||||||||2000.0|2700.0|||195150.0|6250.0|||17900.0|0.0||1550000.0||0.0|||||||||
||2006|0.0||0.0|0.0||||10140.0|||||||||||1485.0|1345.0||||690.0|225.0|15950.0|4500.0|1500.0|1450.0|2100.0||7180.0||||||||||2000.0|2700.0|||205190.0|6250.0|||17900.0|0.0||1585000.0||0.0|||||||||
||2007|0.0||0.0|0.0||||10140.0|||||||||||1120.0|1300.0||0.0||490.0|425.0|15950.0|3800.0|1500.0|1450.0|2100.0||6080.0||||||||||2000.0|2900.0|||205190.0|6250.0|||17900.0|0.0||1645100.0||0.0|||||||||
||2008|0.0||0.0|0.0||||10140.0|||||||||||1120.0|1300.0||0.0||490.0|425.0|15950.0|3800.0|1500.0|1450.0|2100.0||6080.0||||||||||2000.0|2900.0|||205190.0|6250.0|||17900.0|0.0||1642100.0||0.0|||||||||
||2009|0.0||0.0|0.0||||10640.0|||||||||||1240.0|1445.0||0.0||650.0|440.0|16350.0|4000.0|2000.0|1550.0|2300.0||6640.0||||||||||2120.0|3600.0|||230390.0|7800.0|||18360.0|750.0||1642100.0||0.0|||||||||
||2010|0.0||0.0|0.0||||10740.0|||||||||||1265.0|1470.0||0.0||700.0|440.0|16550.0|4200.0|2200.0|1550.0|2400.0||6640.0||||||||||2120.0|3600.0|||250390.0|8200.0|||18560.0|750.0||1120100.0||0.0|||||||||
||2011|0.0|0.0|0.0|0.0|0.0|||9000.0|||||||||||1005.0|4240.0|875.0|320.0|8210.0|2950.0|11240.0|650.0|175.0|1654.0||||1100.0|||||||||||17700.0|||197500.0|13750.0|||26010.0|627.0|167350.0|1545800.0||0.0|||||||||
||2012|0.0|0.0|0.0|0.0|0.0|||12976.0|||||||||||791.0|4962.0|453.0|67.0|5080.0|2341.0|11240.0|494.0|175.0|2026.0|||567.0|1655.0|||||||||||58874.0|||321250.0|18059.0|||108178.0|685.0|90517.0|2746125.0||0.0||0.0|||||||
||2013|0.0||0.0|0.0||||62038.0|||||||||||5778.0|43538.0|5670.0|1103.0|20817.0|6886.0||7851.0||14167.0|832.0||2448.0|16335.0|||||||||||268297.0|||520770.0|80055.0|||206712.0|3856.0|97743.0|2765771.0||0.0||0.0|||||||
||2014|0.0||0.0|0.0||||39244.0|||||||||||3618.0|18564.0|3834.0|1350.0|8546.0|3893.0||5873.0||6425.0|693.0||2030.0|7992.0|||||||0.0||||153212.0|||588823.0|50274.0|||466560.0|2344.0|100287.0|2787308.0||0.0|||||||||
||2015|0.0||0.0|0.0||||29241.0|||||||||||3330.0|6481.0|1868.0|1125.0|5266.0|2993.0||5405.0||5534.0|540.0||1886.0|4347.0|||||||0.0||||67919.0|||713724.0|18504.0|||394236.0|1575.0|168383.0|3577246.0||0.0|||||||||
||2016|0.0||0.0|0.0||||23256.0|||||||||||2655.0|5357.0|1643.0|1125.0|4589.0|2992.0||3884.0||5136.0|540.0||432.0|3402.0|||||||0.0||||59415.0|||776124.0|15804.0|||325836.0|932.0|168383.0|3589367.0||0.0|||||||||
||2017|0.0||0.0|0.0||||17165.0|||||||||||1440.0|2746.0|1643.0|1125.0|3889.0|2992.0||2478.0||2223.0|480.0||1250.0|2685.0|||||||0.0||||48234.0|||804807.0|15758.0|||299323.0|120.0|181447.0|3596105.0||0.0|||||||||
||2018|0.0||0.0|0.0||||17354.0|||||||||||1475.0|2814.0|1663.0|1125.0|3933.0|3055.0||2550.0||2223.0|540.0||1380.0|2765.0|||||||0.0||||51650.0|||770691.0|16155.0|||303323.0|120.0|182092.0|3892298.0||0.0||||||||0.0|
||2019|0.0||0.0|0.0||||17650.0|||||||||||1475.0|2814.0|1663.0|1125.0|3953.0|3030.0||2556.0||2368.0|550.0||720.0|2775.0|||||||||||53250.0|||837379.0|16405.0|||302323.0|130.0|232616.0|3950882.0||0.0||||||||0.0|
||2020|0.0||0.0|0.0||||17738.0|||||||||||1423.0|2720.0|1567.0|1005.0|3841.0|2880.0||2427.0||2389.0|600.0||700.0|2670.0|||||||||||52860.0|||847758.0|16482.0|||302768.0|140.0|293211.0|2749225.0||0.0|||||||||
||2021|0.0||0.0|0.0||||14283.0|||||||||||1128.0|1843.0|1502.0|243.0|3777.0|1542.0||2450.0||1390.0|600.0||700.0|2700.0|||||||||||53257.0|||888313.0|16089.0|||295100.0|840.0|299476.0|2853390.0||0.0|||||||||
|Kırıkkale-71|2004|0.0||0.0|0.0|||||||||||||||31000.0|15415.0|14334.0||12497.0|40895.0|19045.0|42302.0|30150.0|16435.0|18635.0|11880.0||15767.0|||||||0.0|||6480.0|7180.0||||9535.0|||||||||||||||||
||2005|0.0||0.0|0.0|||||||||||||||30240.0|14985.0|14255.0||6472.0|40215.0|17140.0|50312.0|30150.0|16680.0|17635.0|12365.0||16367.0|||||||0.0|||6360.0|7275.0||||10175.0|||||||||||||||||
||2006|0.0||0.0|0.0|||||||||||||||29213.0|14150.0|11080.0||7442.0|37399.0|18810.0|51040.0|28670.0|18760.0|14925.0|11660.0||16130.0|||||||0.0|||6270.0|6995.0||||11740.0|||||||||||||||||
||2007|0.0||0.0|0.0|||||||||||||||28833.0|13900.0|10836.0|0.0|7190.0|37248.0|19935.0|47740.0|28515.0|19540.0|15065.0|11520.0||15710.0||||||||||5460.0|12570.0||||12442.0|||||||||||||||||
||2008|0.0||0.0|0.0|||||||||||||||26853.0|13100.0|10261.0|0.0|6960.0|31895.0|16395.0|37160.0|24865.0|17500.0|10610.0|8965.0||16450.0|||250.0|||||||5460.0|12590.0||||12650.0|||||||||||||||||
||2009|0.0||0.0|0.0|||||||||||||||26670.0|12235.0|10151.0|0.0|7906.0|31105.0|16085.0|36970.0|25850.0|19340.0|10470.0|8465.0||16375.0|||100.0|||||||5420.0|15040.0||||13800.0|||||||||||||||||
||2010|0.0||0.0|0.0|||||||||||||||23300.0|11375.0|6716.0|3200.0|8045.0|16645.0|7618.0|36190.0|3890.0|19205.0|10820.0|938.0||15870.0||||||||||3450.0|12525.0||||14460.0|||||||||||||||||
||2011|0.0||0.0||||||||||||||||23650.0|11655.0|6726.0|3200.0|8305.0|17095.0|8165.0|37430.0|4990.0|19365.0|11070.0|1518.0||15900.0|||300.0|||||||5459.0|17595.0||||14490.0|||||||||||||||||
||2012|0.0||0.0||||||||||||||||23950.0|11912.0|6851.0|3220.0|8428.0|17015.0|8135.0|37528.0|5000.0|19617.0|11124.0|1518.0||16055.0|||300.0|||||||5495.0|24815.0||||14920.0|||||||||||||||||
||2013|0.0||0.0||||||||||||||||24115.0|11957.0|6861.0|3250.0|8453.0|17520.0|8550.0|38318.0|5640.0|19912.0|11169.0|1518.0||16290.0|||300.0|||||||5515.0|24878.0||||15100.0||||||||||0.0|||||||
||2014|0.0||0.0||||||||||||||||24690.0|12362.0|7066.0|3280.0|10036.0|17503.0|8495.0|38815.0|5410.0|21007.0|11384.0|1535.0||16300.0|||300.0|||||||5470.0|28932.0||||18760.0||||||||||0.0|||||||
||2015|0.0||0.0||||||||||||||||26230.0|12917.0|7040.0|3295.0|9996.0|17640.0|8485.0|38710.0|5420.0|21792.0|11115.0|1467.0||16332.0|||300.0|||||||5280.0|27683.0||||20380.0||||||||||0.0|||||||
||2016|0.0||0.0||||||||||||||||23285.0|13460.0|7125.0|3400.0|10765.0|18000.0|8540.0|38740.0|5510.0|22645.0|11926.0|1527.0||14650.0|||300.0||||0.0|||5262.0|28273.0||||21095.0||||||||||0.0|||||||
||2017|0.0||0.0||||||||||||||||20995.0|15750.0|7595.0|3460.0|11505.0|16880.0|7250.0|37810.0|5051.0|18395.0|12111.0|1660.0||7550.0|||||||0.0|||4537.0|28551.0||||24775.0||||||||||0.0||||||0.0|
||2018|0.0||0.0||||||||||||||||20654.0|15297.0|7537.0|3460.0|11220.0|16410.0|7201.0|36835.0|4975.0|17959.0|11275.0|1510.0||7455.0|||||||0.0|||4519.0|28806.0||||24785.0||||||||||0.0||||||0.0|
||2019|0.0||0.0||||||||||||||||21089.0|15562.0|7593.0|3455.0|11256.0|17445.0|7768.0|37168.0|4974.0|18223.0|11359.0|2080.0||7789.0||||0.0||||||4572.0|29581.0||||25821.0|||||||||0.0|0.0|||||||
||2020|0.0||0.0||||||||||||||||21560.0|15578.0|7415.0|3480.0|11346.0|17446.0|7822.0|36445.0|5020.0|18340.0|11360.0|2140.0||7871.0||||0.0|||0.0|||4537.0|29795.0||||26441.0|||||||||0.0|0.0|||||||
||2021|0.0||0.0||||||||||||||||21685.0|15678.0|7285.0|3601.0|11350.0|17190.0|7747.0|36605.0|5020.0|18430.0|11400.0|2080.0||8260.0||||20.0|||0.0|||4537.0|29975.0||||27301.0|||||||||0.0|0.0||||||0.0|
|Kırklareli-39|2004|0.0|||||||400.0|||||||||||26860.0|13600.0|||6050.0|30670.0|12800.0|7635.0|3635.0|21905.0|6255.0|39720.0||33050.0||4460.0|70.0||||0.0|||5500.0|3300.0||10200.0||14530.0||1125.0|||||||||||||||
||2005|0.0|||||||450.0|||||||||||26890.0|13480.0|||5960.0|30510.0|12760.0|7680.0|3310.0|22390.0|6180.0|39610.0||33070.0||4400.0|70.0||||0.0|||5250.0|3230.0||9800.0||16140.0||1030.0|||||||||||||||
||2006|0.0|||||||450.0|||||||||||27560.0|13680.0||100.0|6010.0|30720.0|12930.0|7855.0|2850.0|26005.0|6675.0|39835.0||33140.0||4450.0|70.0||||0.0||||3230.0||9965.0||16660.0||1030.0|||||||||||||||
||2007|0.0||0.0|||||1450.0|||||||||||28390.0|14175.0|4050.0|700.0|5550.0|30145.0|12940.0|8405.0|2860.0|30705.0|6250.0|40080.0|1400.0|31143.0||5600.0|200.0||100.0||0.0|||6000.0|3350.0||10000.0||18620.0||1461.0|50.0||||||||||||||
||2008|0.0||0.0|||||1250.0|||||||||||23660.0|9150.0|850.0|2560.0|3094.0|30570.0|13065.0|8500.0|2850.0|32136.0|6010.0|36230.0|1400.0|28198.0||5465.0|200.0||0.0||0.0|||5900.0|3200.0||18665.0||21202.0||1465.0|50.0||||||||||0.0||||
||2009|0.0||0.0|||||1250.0|||||||||||28270.0|10705.0|500.0|14048.0|4784.0|29220.0|13245.0|8800.0|2870.0|36162.0|6260.0|36460.0|1400.0|29978.0||5480.0|190.0||0.0||0.0|||6250.0|5305.0||14180.0||25572.0||1501.0|50.0|0.0|||||||||||||
||2010|0.0||0.0|||||1300.0|||||||||||37519.0|11830.0|500.0|32428.0|4569.0|30769.0|13345.0|9040.0|2880.0|42742.0|6920.0|36684.0|1400.0|31913.0||5500.0|190.0||0.0||0.0|||6400.0|5355.0||10530.0||37326.0||1601.0|600.0|0.0|||||||||||||
||2011|0.0||0.0|||||1420.0|||||||||||42879.0|12240.0|500.0|41378.0|4959.0|34379.0|13755.0|9175.0|2750.0|44772.0|7225.0|37394.0|1450.0|31873.0||5510.0|190.0||0.0||0.0|||6610.0|6275.0||10299.0||41588.0||1611.0|600.0|0.0|||||||||||||
||2012|0.0||0.0|||||1380.0|||||||||||45489.0|12830.0|500.0|46438.0|6459.0|40659.0|14475.0|9290.0|2850.0|48442.0|7235.0|37909.0|1450.0|31833.0||5500.0|190.0||45.0||0.0|||6600.0|7875.0||11690.0||47016.0||1581.0|400.0|12.0|||||||||||||
||2013|0.0||0.0|||||1400.0|||||||||||39985.0|18880.0|500.0|25651.0|34099.0|62157.0|13584.0|9255.0|2900.0|50772.0|7389.0|33310.0|2860.0|36683.0||5500.0|190.0||45.0||0.0|||6700.0|12228.0||9090.0||73400.0||1631.0|400.0|12.0|||||||||||||
||2014|0.0||0.0|||||1410.0|||||||||||38425.0|16560.0|500.0|28671.0|49915.0|78170.0|15700.0|9014.0|2850.0|48800.0|7238.0|31040.0|2920.0|42043.0||6160.0|190.0||45.0||0.0|||7100.0|12448.0||9196.0||77150.0||1631.0|400.0|12.0|||||||||||||
||2015|0.0||0.0|||||1410.0|||||||||||39560.0|18565.0|500.0|30671.0|69925.0|86580.0|15760.0|9024.0|2850.0|48390.0|7248.0|31170.0|2920.0|43283.0||6160.0|190.0||45.0||0.0|||7100.0|13248.0||8696.0||78055.0||1631.0|400.0|12.0|||||||||||||
||2016|0.0||0.0|||||1410.0|||||||||||40070.0|19100.0|500.0|31571.0|22604.0|89080.0|16460.0|9014.0|2830.0|48760.0|8338.0|31390.0|2890.0|43953.0||6195.0|190.0||45.0||0.0|||7100.0|13668.0||8696.0||81160.0||1611.0|400.0|12.0|||||||||||||
||2017|0.0||0.0|||||1400.0|||||||||||40760.0|18070.0|500.0|31570.0|27698.0|99314.0|16585.0|9384.0|2700.0|41920.0|5738.0|31390.0|3390.0|43953.0||6195.0|190.0||45.0||0.0|||7000.0|12981.0||3790.0||87095.0||1610.0|400.0|12.0|||||||||||||
||2018|0.0||0.0|||||200.0|||||||||||51840.0|26770.0|500.0|48620.0|27698.0|116204.0|11745.0|10084.0|2180.0|31220.0|6948.0|23140.0|6500.0|43453.0||4435.0|200.0||||0.0|||6350.0|14740.0||2340.0||120250.0||450.0|200.0||||||||||||||
||2019|0.0||0.0|||||200.0|||||||||||52120.0|27840.0|500.0|49520.0|30410.0|116954.0|12320.0|9859.0|1845.0|32680.0|6998.0|22430.0|6500.0|44073.0||4230.0|200.0||||0.0|||6380.0|16450.0||2160.0||135565.0||450.0|200.0||||||||||||||
||2020|0.0||0.0|||||1015.0|||||||||||34425.0|26950.0|500.0|36850.0|36290.0|111199.0|13825.0|8784.0|1645.0|48420.0|6710.0|18170.0|6000.0|42030.0||4240.0|210.0||||0.0|||7245.0|18230.0||6510.0||155195.0||1282.0|350.0||||||||||||||
||2021|0.0||0.0|||||1040.0|||||||||||36140.0|25160.0|420.0|39230.0|49570.0|111114.0|13565.0|8762.0|1545.0|46335.0|6300.0|15530.0|6015.0|43965.0||4240.0|220.0|||0.0|0.0|0.0||7245.0|18820.0||7415.0||172815.0||1253.0|363.0||||||||||||||
|Kırşehir-40|2004|0.0|0.0|0.0|0.0|||||||||||||||59263.0|26747.0|33292.0|7753.0|43836.0|54880.0|14765.0|38730.0|41670.0|17810.0|15195.0|3915.0||41886.0|||6554.0||||0.0|||12343.0|12618.0||||43431.0||||||||0.0||0.0|||||||
||2005|0.0|0.0|0.0|0.0|||||||||||||||60263.0|26847.0|33292.0|7753.0|49836.0|54880.0|14765.0|38830.0|41870.0|18010.0|15295.0|3915.0||42386.0|||6494.0||||0.0|||12443.0|12618.0||||43431.0||||||||0.0||0.0|||||||
||2006|0.0|0.0|0.0|0.0|||||||||||||||60263.0|26947.0|24292.0|7753.0|49836.0|54880.0|14765.0|38830.0|41870.0|18010.0|15295.0|3915.0||42386.0|||6494.0||||0.0|||12443.0|12618.0||||43431.0|||||||||||||||||
||2007|0.0|0.0|0.0|0.0|||||||||||||||58049.0|26506.0|23437.0|2889.0|41687.0|48033.0|13839.0|37648.0|31234.0|15779.0|13668.0|3700.0||39241.0|||6144.0||||0.0|||10944.0|12992.0||||67143.0||||||||||0.0|||0.0||||
||2008|0.0|0.0|0.0|0.0|||||||||||||||51899.0|24001.0|21912.0|2209.0|42162.0|43028.0|12509.0|30323.0|20314.0|15069.0|11498.0|3475.0||30491.0|||3569.0||||0.0|||9169.0|11742.0||||67291.0||||||||0.0||0.0|||0.0||||
||2009|0.0|0.0|0.0|0.0|||||||||||||||51549.0|23701.0|21902.0|6178.0|42067.0|42978.0|12484.0|30383.0|20349.0|15069.0|11498.0|3495.0||30466.0|||879.0||||0.0|||9194.0|11442.0||10.0||77050.0||||||||||0.0|||||||
||2010|0.0|0.0|0.0|0.0|||||||||||||||50484.0|23996.0|22212.0|6093.0|42923.0|43448.0|12984.0|33068.0|20540.0|15274.0|11508.0|3575.0||30561.0|||1244.0||||0.0|||9274.0|12092.0||||79775.0||||||||0.0||0.0|||||||
||2011|0.0|0.0|0.0|0.0|||||||||||||||50484.0|23996.0|22212.0|6068.0|43032.0|43608.0|12984.0|33043.0|20540.0|17554.0|11508.0|3575.0||30551.0|||1219.0||||0.0|||9274.0|14642.0||||80327.0||||||||0.0||0.0|||||||
||2012|0.0|0.0|0.0|0.0|||||||||||||||51284.0|24246.0|22362.0|6198.0|43087.0|40108.0|12484.0|33138.0|20553.0|17664.0|11508.0|3525.0||30552.0|||1169.0||||0.0|||9124.0|14392.0||||96277.0||||||||0.0||0.0|||||||
||2013|0.0|0.0|0.0|0.0|||||||||||||||13199.0|13861.0|8709.0|7608.0|40065.0|13408.0|3544.0|16119.0|5290.0|5738.0|5638.0|3005.0||6651.0|||1189.0||||0.0|||1630.0|9592.0||||98443.0||||||||||0.0|||||||
||2014|0.0|0.0|0.0|0.0|||||||||||||||13274.0|13936.0|9159.0|7683.0|40640.0|13918.0|3694.0|16169.0|5290.0|5808.0|5663.0|3005.0||6851.0|||1209.0||||0.0|||1630.0|10667.0||||100043.0||||||||||0.0|||||||
||2015|0.0|0.0|0.0|0.0|||||||||||||||13381.0|13020.0|7089.0|9133.0|40257.0|13968.0|3724.0|16809.0|5290.0|6608.0|5463.0|3005.0||6920.0|||1209.0||||0.0|||1630.0|10667.0||||100043.0||||||||||0.0|||||||
||2016|0.0|0.0|0.0|0.0|||||||||||||||13430.0|12952.0|7100.0|9217.0|40820.0|14368.0|3824.0|17325.0|5298.0|6670.0|5480.0|3010.0||6870.0|||1215.0||||0.0|||1640.0|14150.0||||105375.0||||||||||0.0||||||0.0|
||2017|0.0|0.0|0.0|0.0|||||||||||||||13550.0|13157.0|7105.0|9205.0|40820.0|14790.0|4210.0|17325.0|5290.0|6700.0|5480.0|3015.0||6870.0|||1225.0||||0.0|||1630.0|14048.0||||111375.0||||||||||0.0||||||0.0|
||2018|0.0|0.0|0.0|0.0|||||||||||||||16550.0|13067.0|7125.0|9205.0|40845.0|14960.0|4415.0|17388.0|5320.0|6735.0|5488.0|3035.0||7000.0|||1253.0||||0.0|||1630.0|14261.0||||125097.0||||||||||0.0||||||0.0|
||2019|0.0|0.0|0.0|0.0|||||||||||||||16571.0|13088.0|7151.0|9200.0|42445.0|14960.0|4415.0|17388.0|5320.0|6735.0|5488.0|3035.0||7000.0|||1253.0||||0.0|||1580.0|14261.0||||261774.0||||||||||0.0||||||0.0|
||2020|0.0|0.0|0.0|0.0|||||||||||||||16287.0|12679.0|7170.0|8815.0|40605.0|13525.0|4165.0|17185.0|6340.0|6761.0|5308.0|3117.0||6815.0|||1257.0||||0.0|||1580.0|13975.0||||264310.0|||||||||0.0|0.0||||||0.0|
||2021|0.0|0.0|0.0|0.0|||||||||||||||16577.0|12789.0|7275.0|8827.0|40622.0|13658.0|4219.0|17225.0|6345.0|6908.0|5361.0|3145.0||6822.0|||1265.0||||0.0|||1587.0|14121.0||||288617.0|||||||||0.0|0.0||||||0.0|
|Kocaeli-41|2004|0.0|||||||17100.0|||||||||||58886.0|82360.0|||48054.0|106480.0|70620.0|||264200.0|33825.0|143170.0|11190.0|125790.0|||||8864.0||0.0|||6650.0||5940.0|5120955.0||35601.0|770.0||0.0|1500.0|44150.0|3550.0|||||||||||
||2005|0.0|||||||14380.0|||||||||||63126.0|78190.0|50.0|500.0|46804.0|106160.0|70160.0|||250800.0|31845.0|126300.0|28990.0|124950.0|80.0|12200.0|||11664.0||0.0|||3570.0||4420.0|5233040.0||33651.0||80.0||1500.0|43172.0|3150.0|||||||||||
||2006|0.0|||||||17970.0|||||||||||59510.0|76915.0|50.0|250.0|48517.0|102530.0|69080.0|||259730.0|33350.0|137080.0|20950.0|126842.0|80.0||||11580.0||0.0|||4050.0||4520.0|5201700.0||33480.0||80.0||1500.0|36982.0|1150.0|||||||||||
||2007|0.0|0.0||0.0||||19435.0|||||||||||52250.0|69700.0|50.0|33250.0|46220.0|104710.0|67340.0|||262600.0|36940.0|147270.0|11866.0|127800.0|80.0||||21470.0||0.0|||4050.0||8690.0|4948630.0||42440.0||80.0|0.0|1550.0|40160.0|1150.0|||||||||||
||2008|0.0|0.0||0.0||||19435.0|||||||||||53025.0|70160.0|50.0|33250.0|46600.0|106100.0|68350.0|||265600.0|37330.0|148185.0|11866.0|127945.0|80.0||||22070.0||0.0|||4050.0||8690.0|4948630.0||46940.0||80.0|0.0|1550.0|40360.0|1150.0|||||||||||
||2009|0.0|0.0||0.0||||18785.0|||||||||||45370.0|63110.0|50.0|10150.0|42020.0|99310.0|74550.0|||268785.0|36840.0|129650.0|12566.0|137120.0|80.0||||18416.0||0.0|||6100.0|0.0|8890.0|4954200.0||51270.0||80.0|0.0|2350.0|42400.0|990.0|||||||||||
||2010|0.0|0.0||0.0||||17775.0|||||||||||46770.0|65360.0|50.0|10650.0|36410.0|97205.0|74915.0|||261765.0|36910.0|115840.0|10430.0|135350.0|80.0||||18495.0||0.0|||8800.0|0.0|9115.0|4907490.0||67052.0||80.0|450.0|2595.0|42910.0|990.0|||||||||||
||2011|0.0|0.0||0.0||||17665.0|||||||||||43310.0|65400.0|50.0|10650.0|36270.0|97370.0|74930.0|||260225.0|36695.0|112520.0|10430.0|134380.0|80.0||||19345.0||0.0|||8235.0|0.0|9440.0|4913397.0||72252.0||80.0|450.0|2595.0|44050.0|990.0|||||||||||
||2012|0.0|0.0||0.0||||16845.0|||||||||||42379.0|64675.0|50.0|10650.0|35006.0|97455.0|74135.0|||263115.0|35420.0|102140.0|10430.0|133545.0|80.0||||19295.0||0.0|||8035.0|0.0|9495.0|4913916.0||73146.0||80.0|3503.0|3800.0|37674.0|980.0|||||||||||
||2013|0.0|0.0||0.0||||15645.0|||||||||||35189.0|56695.0|50.0|14650.0|35416.0|100750.0|84405.0|||290415.0|29240.0|105770.0|10730.0|136955.0|80.0|||0.0|20345.0|0.0|0.0|||8135.0||11585.0|1985546.0||96555.0||80.0|5053.0|5150.0|40718.0|912.0|||||||||||
||2014|0.0|0.0||0.0||||15785.0|||||||||||32059.0|54015.0|50.0|21750.0|35771.0|100710.0|83015.0|||285835.0|28740.0|99475.0|11780.0|134740.0|68.0|||20.0|21345.0|0.0|0.0|||8085.0||12205.0|1964406.0||111095.0||70.0|4628.0|5550.0|35498.0|862.0|||||||||||
||2015|0.0|0.0||0.0||||14830.0|||||||||||28959.0|49515.0|50.0|21750.0|39101.0|99350.0|83235.0|||280290.0|28280.0|83430.0|11780.0|128055.0|68.0|||40.0|24395.0|0.0|0.0|||8085.0||12095.0|2015756.0||114550.0||70.0|4403.0|6550.0|36143.0|862.0|||||||||||
||2016|0.0|0.0||0.0||||11479.0|||||||||||26456.0|39910.0|25.0|35930.0|37351.0|90860.0|63937.0|||216454.0|20651.0|83997.0|11810.0|120448.0|68.0|||740.0|24128.0|0.0|0.0|||6083.0||12298.0|1972377.0||122840.0||32.0|4203.0|7724.0|33619.0|862.0|||||||||||
||2017|0.0|0.0||0.0||||9734.0|||||||||||26891.0|35928.0|25.0|35930.0|34311.0|85927.0|61843.0|||208524.0|18191.0|82618.0|11810.0|115518.0|68.0|||750.0|23998.0||0.0|||4933.0||12322.0|3472318.0||136817.0||32.0|4100.0|7077.0|32021.0|858.0|||||||||||
||2018|0.0|0.0||0.0||||9678.0|||||||||||24898.0|35020.0|25.0|35930.0|44393.0|82320.0|61355.0|||207024.0|16970.0|82803.0|11810.0|93038.0|68.0|||750.0|24058.0||0.0|||4866.0||12318.0|3471550.0||140437.0||32.0|4000.0|7140.0|30450.0|691.0|||||||||||
||2019|0.0|0.0||0.0||||9703.0|||||||||||20767.0|34230.0|25.0|35930.0|43663.0|81480.0|60885.0|||189959.0|16255.0|80838.0|11630.0|92548.0|68.0|||750.0|24118.0||0.0|||4741.0||12368.0|3564300.0||149402.0||32.0|3850.0|13840.0|30906.0|691.0|||||||||||
||2020|0.0|0.0||0.0||||8478.0|||||||||||19097.0|33028.0|26.0|32530.0|44965.0|81050.0|66328.0|||174003.0|13533.0|71080.0|9782.0|92334.0|69.0|||2195.0|24666.0||0.0|||5539.0||12760.0|3575040.0||231955.0||35.0|3952.0|15728.0|28241.0|691.0|||||||||||
||2021|0.0|0.0||0.0||||7533.0|||||||||||17375.0|31008.0|25.0|27618.0|44810.0|79902.0|64871.0|||161092.0|12685.0|59212.0|8242.0|90140.0|65.0|||2345.0|32741.0||0.0|||5247.0||12807.0|3584960.0||237275.0||34.0|3950.0|15766.0|27835.0|696.0|||||||||||
|Konya-42|2004|0.0|0.0|0.0|0.0|0.0||||||||||||||750610.0|855001.0|191142.0|82675.0|839557.0|494021.0|33812.0|264465.0|63400.0|539806.0|544175.0|153581.0|5510.0|204785.0|||39930.0||||0.0|||37755.0|188114.0|||26550.0|97280.0||3450.0||||||||0.0|||||||
||2005|0.0|0.0|0.0|0.0|0.0||||||||||||||765955.0|853743.0|192434.0|86625.0|844794.0|481440.0|34865.0|258277.0|60550.0|606109.0|580395.0|155967.0|5710.0|201807.0|||41795.0||||0.0|||37750.0|184273.0|||27100.0|108117.0||3450.0||||||||0.0|||||||
||2006|0.0|0.0||0.0|0.0||||||||||||||772151.0|872450.0|184999.0|88286.0|838163.0|464593.0|31896.0|275222.0|52015.0|794965.0|599469.0|159797.0|5810.0|190399.0|||31975.0||||0.0|||32010.0|166303.0|||25450.0|158110.0||3450.0||||||||0.0|||||||
||2007|0.0|0.0|0.0|0.0|0.0||||||||||||||711467.0|797564.0|183970.0|132410.0|907111.0|278555.0|26633.0|210100.0|27515.0|917133.0|595182.0|131594.0|0.0|157149.0|||26815.0||||0.0|||34755.0|127585.0|||18550.0|148785.0||3450.0|250.0|||||||0.0|||||||
||2008|0.0|0.0|0.0|0.0|0.0||||||||||||||717347.0|807269.0|185070.0|135370.0|895221.0|277367.0|30593.0|212768.0|27715.0|828086.0|589007.0|103234.0|100.0|153779.0|||27915.0||||0.0|||32995.0|129160.0|||40550.0|150595.0||3450.0|750.0|||||||0.0|||||||
||2009|0.0|0.0|0.0|0.0|0.0||||||||||||||707913.0|756300.0|188050.0|136275.0|843856.0|210627.0|25890.0|210770.0|27150.0|970758.0|601339.0|105616.0|400.0|141240.0|||30550.0||||0.0|||33600.0|139430.0|||40540.0|136260.0||3000.0|1050.0|||||||0.0|||||||
